tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1072,1/18/2015 17:47,1/18/2015 18:05,143,EF - North Point Park,42.369885,-71.069957,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,940,Subscriber,1967,1
1044,1/18/2015 17:50,1/18/2015 18:08,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,862,Subscriber,\N,0
1015,1/18/2015 17:51,1/18/2015 18:08,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,796,Subscriber,\N,0
459,1/18/2015 17:50,1/18/2015 17:58,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,998,Subscriber,1984,2
628,1/18/2015 17:53,1/18/2015 18:04,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1300,Subscriber,1964,1
319,1/18/2015 17:56,1/18/2015 18:02,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,768,Customer,1970,1
772,1/18/2015 17:58,1/18/2015 18:11,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,878,Customer,1987,2
128,1/18/2015 18:00,1/18/2015 18:02,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,650,Subscriber,1987,2
1008,1/18/2015 18:01,1/18/2015 18:18,140,Danehy Park,42.388966,-71.132788,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,731,Customer,1976,2
400,1/18/2015 18:05,1/18/2015 18:12,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,708,Subscriber,1987,1
986,1/18/2015 18:06,1/18/2015 18:23,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1093,Customer,1978,2
280,1/18/2015 18:07,1/18/2015 18:12,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,799,Subscriber,1984,1
527,1/18/2015 18:09,1/18/2015 18:18,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1300,Subscriber,1964,1
422,1/18/2015 18:09,1/18/2015 18:16,143,EF - North Point Park,42.369885,-71.069957,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,895,Subscriber,1986,2
472,1/18/2015 18:10,1/18/2015 18:18,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,898,Customer,1986,1
1924,1/18/2015 18:11,1/18/2015 18:43,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,796,Subscriber,\N,0
1931,1/18/2015 18:11,1/18/2015 18:43,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,862,Subscriber,\N,0
773,1/18/2015 18:12,1/18/2015 18:25,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,1087,Subscriber,1987,2
1423,1/18/2015 18:17,1/18/2015 18:40,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,115,Porter Square Station,42.387995,-71.119084,643,Customer,1981,1
222,1/18/2015 18:18,1/18/2015 18:22,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,763,Customer,1991,1
246,1/18/2015 18:25,1/18/2015 18:29,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1299,Subscriber,1986,1
268,1/18/2015 18:27,1/18/2015 18:31,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,646,Subscriber,1989,1
446,1/18/2015 18:40,1/18/2015 18:47,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1324,Subscriber,1990,2
575,1/18/2015 18:42,1/18/2015 18:51,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1022,Subscriber,1980,1
790,1/18/2015 18:44,1/18/2015 18:57,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1300,Subscriber,1990,1
1896,1/18/2015 18:46,1/18/2015 19:18,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,862,Subscriber,\N,0
1891,1/18/2015 18:46,1/18/2015 19:18,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,796,Subscriber,\N,0
329,1/18/2015 19:11,1/18/2015 19:16,107,Ames St at Main St,42.3625,-71.08822,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,992,Subscriber,1992,1
580,1/18/2015 19:23,1/18/2015 19:33,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,842,Subscriber,1985,2
720,1/18/2015 19:29,1/18/2015 19:41,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1272,Subscriber,1988,1
383,1/18/2015 19:31,1/18/2015 19:37,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,895,Subscriber,1986,2
338,1/18/2015 19:31,1/18/2015 19:37,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,685,Subscriber,1991,1
406,1/18/2015 19:42,1/18/2015 19:48,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,117,Binney St / Sixth St,42.366095,-71.086388,992,Subscriber,1992,1
2625,1/18/2015 19:43,1/18/2015 20:27,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,637,Subscriber,1988,2
356,1/18/2015 19:47,1/18/2015 19:53,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,874,Customer,1982,1
377,1/18/2015 11:40,1/18/2015 11:46,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,786,Customer,1962,2
256,1/18/2015 16:46,1/18/2015 16:50,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,962,Subscriber,1993,1
360,1/18/2015 19:35,1/18/2015 19:41,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1108,Customer,1962,2
334,1/18/2015 20:03,1/18/2015 20:09,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,888,Subscriber,1970,1
513,1/18/2015 20:15,1/18/2015 20:23,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1171,Subscriber,1992,1
544,1/18/2015 20:17,1/18/2015 20:27,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,842,Subscriber,1985,2
357,1/18/2015 20:18,1/18/2015 20:24,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,962,Subscriber,1978,1
578,1/18/2015 20:30,1/18/2015 20:39,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,663,Subscriber,1985,1
351,1/18/2015 20:32,1/18/2015 20:38,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1269,Subscriber,1991,1
254,1/18/2015 20:43,1/18/2015 20:47,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1070,Subscriber,1988,1
344,1/18/2015 20:51,1/18/2015 20:57,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1084,Customer,1970,1
241,1/18/2015 20:58,1/18/2015 21:02,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,701,Customer,1984,1
952,1/18/2015 20:59,1/18/2015 21:15,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,662,Subscriber,1985,1
435,1/18/2015 21:01,1/18/2015 21:08,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,660,Customer,1978,2
340,1/18/2015 21:07,1/18/2015 21:13,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,733,Subscriber,1990,1
226,1/18/2015 21:28,1/18/2015 21:32,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1298,Subscriber,1987,1
352,1/18/2015 22:21,1/18/2015 22:27,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1269,Subscriber,1989,1
208,1/18/2015 23:08,1/18/2015 23:12,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1010,Subscriber,1986,1
921,1/18/2015 23:09,1/18/2015 23:24,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,115,Porter Square Station,42.387995,-71.119084,1171,Subscriber,1964,1
577,1/18/2015 23:30,1/18/2015 23:39,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1298,Subscriber,1992,1
416,1/18/2015 23:39,1/18/2015 23:46,115,Porter Square Station,42.387995,-71.119084,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1171,Subscriber,1964,1
950,1/18/2015 23:57,1/19/2015 0:13,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,666,Subscriber,\N,0
905,1/18/2015 23:58,1/19/2015 0:13,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,800,Subscriber,\N,0
625,1/19/2015 0:03,1/19/2015 0:13,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,766,Subscriber,\N,0
1007,1/19/2015 0:14,1/19/2015 0:31,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,666,Subscriber,\N,0
910,1/19/2015 0:16,1/19/2015 0:31,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,800,Subscriber,\N,0
868,1/19/2015 0:17,1/19/2015 0:31,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,766,Subscriber,\N,0
975,1/19/2015 0:33,1/19/2015 0:49,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,666,Subscriber,\N,0
956,1/19/2015 0:33,1/19/2015 0:49,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,800,Subscriber,\N,0
902,1/19/2015 0:34,1/19/2015 0:49,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,766,Subscriber,\N,0
391,1/19/2015 0:44,1/19/2015 0:51,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,706,Customer,1976,1
376,1/19/2015 0:44,1/19/2015 0:50,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,651,Customer,1967,2
1316,1/19/2015 0:51,1/19/2015 1:13,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,666,Subscriber,\N,0
1273,1/19/2015 0:51,1/19/2015 1:12,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,766,Subscriber,\N,0
1262,1/19/2015 0:52,1/19/2015 1:13,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,800,Subscriber,\N,0
242,1/19/2015 1:05,1/19/2015 1:09,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1070,Customer,1994,1
553,1/19/2015 1:54,1/19/2015 2:04,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,714,Customer,1983,1
846,1/19/2015 2:35,1/19/2015 2:49,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1293,Customer,1987,2
1098,1/19/2015 2:38,1/19/2015 2:56,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,117,Binney St / Sixth St,42.366095,-71.086388,1077,Subscriber,1991,1
726,1/19/2015 2:50,1/19/2015 3:02,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1304,Customer,1988,1
253,1/19/2015 5:45,1/19/2015 5:49,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,932,Customer,1970,1
298,1/19/2015 7:23,1/19/2015 7:28,115,Porter Square Station,42.387995,-71.119084,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,962,Subscriber,1966,1
172,1/19/2015 7:30,1/19/2015 7:33,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1324,Subscriber,1986,1
504,1/19/2015 7:38,1/19/2015 7:46,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,737,Subscriber,1961,1
421,1/19/2015 7:42,1/19/2015 7:49,115,Porter Square Station,42.387995,-71.119084,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,643,Subscriber,1978,1
743,1/19/2015 7:42,1/19/2015 7:55,115,Porter Square Station,42.387995,-71.119084,140,Danehy Park,42.388966,-71.132788,717,Subscriber,1982,1
517,1/19/2015 7:42,1/19/2015 7:51,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,714,Customer,1983,1
287,1/19/2015 7:54,1/19/2015 7:59,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,706,Customer,1970,1
509,1/19/2015 7:55,1/19/2015 8:03,143,EF - North Point Park,42.369885,-71.069957,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,777,Customer,1979,1
422,1/19/2015 7:56,1/19/2015 8:03,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1269,Subscriber,1989,1
270,1/19/2015 8:00,1/19/2015 8:04,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,714,Subscriber,1982,2
494,1/19/2015 8:02,1/19/2015 8:11,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,725,Subscriber,1977,1
275,1/19/2015 8:04,1/19/2015 8:09,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,706,Subscriber,1991,2
356,1/19/2015 8:15,1/19/2015 8:21,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,706,Subscriber,1991,1
451,1/19/2015 8:16,1/19/2015 8:24,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1086,Subscriber,1982,1
164,1/19/2015 8:20,1/19/2015 8:22,117,Binney St / Sixth St,42.366095,-71.086388,107,Ames St at Main St,42.3625,-71.08822,1077,Customer,1980,2
388,1/19/2015 8:21,1/19/2015 8:28,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,733,Subscriber,1973,1
394,1/19/2015 8:22,1/19/2015 8:29,115,Porter Square Station,42.387995,-71.119084,140,Danehy Park,42.388966,-71.132788,759,Subscriber,1977,1
470,1/19/2015 8:25,1/19/2015 8:32,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,800,Customer,1978,1
317,1/19/2015 8:31,1/19/2015 8:37,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,813,Subscriber,1990,2
717,1/19/2015 8:32,1/19/2015 8:44,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,768,Subscriber,1942,1
433,1/19/2015 8:34,1/19/2015 8:41,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1017,Subscriber,1994,1
556,1/19/2015 8:40,1/19/2015 8:49,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,943,Subscriber,1986,2
405,1/19/2015 8:49,1/19/2015 8:55,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,737,Subscriber,1981,1
180,1/19/2015 8:49,1/19/2015 8:52,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,781,Customer,1978,1
406,1/19/2015 8:57,1/19/2015 9:03,107,Ames St at Main St,42.3625,-71.08822,143,EF - North Point Park,42.369885,-71.069957,1077,Subscriber,1984,1
345,1/19/2015 9:00,1/19/2015 9:06,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,659,Subscriber,1988,2
732,1/19/2015 9:03,1/19/2015 9:15,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,859,Subscriber,\N,0
631,1/19/2015 9:06,1/19/2015 9:17,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,813,Customer,1981,1
313,1/19/2015 9:10,1/19/2015 9:15,143,EF - North Point Park,42.369885,-71.069957,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1090,Customer,1970,1
3107,1/19/2015 9:11,1/19/2015 10:03,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,800,Customer,1984,1
258,1/19/2015 9:13,1/19/2015 9:17,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,737,Subscriber,1956,1
143,1/19/2015 9:15,1/19/2015 9:18,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,733,Subscriber,1991,1
384,1/19/2015 9:19,1/19/2015 9:26,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1011,Subscriber,1989,2
499,1/19/2015 9:20,1/19/2015 9:28,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,660,Subscriber,1982,1
813,1/19/2015 9:30,1/19/2015 9:43,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,725,Subscriber,1976,1
663,1/19/2015 9:31,1/19/2015 9:42,115,Porter Square Station,42.387995,-71.119084,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,906,Customer,1972,1
687,1/19/2015 9:33,1/19/2015 9:44,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,874,Customer,1982,1
1688,1/19/2015 9:34,1/19/2015 10:03,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,866,Subscriber,\N,0
130,1/19/2015 9:35,1/19/2015 9:37,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,998,Subscriber,1984,1
581,1/19/2015 9:35,1/19/2015 9:45,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,842,Subscriber,1985,2
372,1/19/2015 9:38,1/19/2015 9:44,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,928,Subscriber,1990,2
792,1/19/2015 9:44,1/19/2015 9:57,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,141,Kendall Street,42.36356016,-71.08216792,967,Subscriber,1965,1
494,1/19/2015 9:46,1/19/2015 9:54,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,878,Subscriber,1984,1
668,1/19/2015 9:49,1/19/2015 10:01,142,Alewife Station at Russell Field,42.396105,-71.139459,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,636,Customer,1977,1
523,1/19/2015 9:52,1/19/2015 10:01,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,671,Subscriber,1989,2
338,1/19/2015 9:52,1/19/2015 9:57,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1007,Customer,1987,2
396,1/19/2015 9:53,1/19/2015 9:59,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,738,Subscriber,1988,1
447,1/19/2015 9:54,1/19/2015 10:02,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,892,Subscriber,1983,1
242,1/19/2015 9:56,1/19/2015 10:00,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,777,Customer,1970,1
916,1/19/2015 9:57,1/19/2015 10:13,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1081,Subscriber,1987,1
1478,1/19/2015 9:59,1/19/2015 10:24,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,142,Alewife Station at Russell Field,42.396105,-71.139459,1086,Subscriber,1944,1
1028,1/19/2015 10:02,1/19/2015 10:19,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,932,Subscriber,1987,1
155,1/19/2015 10:02,1/19/2015 10:05,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1076,Subscriber,1986,1
1691,1/19/2015 10:06,1/19/2015 10:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1302,Subscriber,\N,0
1654,1/19/2015 10:06,1/19/2015 10:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,685,Subscriber,\N,0
477,1/19/2015 10:05,1/19/2015 10:13,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,756,Customer,1984,2
431,1/19/2015 10:06,1/19/2015 10:14,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,1093,Subscriber,1978,1
